user,location,source,place,created_at,geo_enabled,friends_count,text,retweet_count,retweeted_status
ankitmeswani,,Twitter for Android,"Place(_api=<tweepy.api.API object at 0x0000022ADC177070>, id='7929cea6bd5b32bd', url='https://api.twitter.com/1.1/geo/id/7929cea6bd5b32bd.json', place_type='city', name='Mumbai', full_name='Mumbai, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022ADC177070>, type='Polygon', coordinates=[[[72.74484, 18.845343], [73.003648, 18.845343], [73.003648, 19.502937], [72.74484, 19.502937]]]), attributes={})",2022-08-17 02:10:15,True,804,I still don't understand why do we need to start a #BoycottbollywoodForever trend. We just need to stop entertainin… https://t.co/4Tt9LT6bVs,0,False
MemeHaiBhaiiii,main nhi bataunga,Twitter for Android,,2022-08-17 02:09:12,False,72,"It's official now, Bhakts have gone insane.
How smartly BJP distracted people from real problems like unemployment,… https://t.co/sjZWLzJdTj",0,False
Wish22907618,,Twitter for Android,,2022-08-17 02:09:08,False,0,#BoycottbollywoodForever gaterwood 💩,0,False
KhushiSsrian,"New Jersey, USA ",Twitter for iPhone,,2022-08-17 02:07:20,True,461,@SehrishButt28 @withoutthemind @Sara_Invincible @NanSubaSush2526 @NeetuPratab @HeliPandya_SR @VishalC22251275… https://t.co/Ome7v6fnBw,4,False
1surajgarg1,"New Delhi, India",Twitter for Android,,2022-08-17 02:06:26,False,172,"Chadda Ke Baad AB Pathan ki Bari...
 Boycott 3 Movie Of 3 Khan 👇
1). LalSingh Chadda
2). Pathan 
3). Bhaijaan 
And… https://t.co/zLwuTBHCwE",28,False
LASA__K,,Twitter Web App,,2022-08-17 02:06:05,False,77,"@Arnav__Raj Then what about condemning the sar se tan juda nonsense going on !! Any words!! Absolutely not!
Any wor… https://t.co/F13pjsJ7ir",0,False
SaffronSwamy,,Twitter Web App,,2022-08-17 02:03:55,False,151,"Don't STOP 

For lasting Impact continue for Year then see results &amp; analyze

How come you allow them to earn from… https://t.co/bELdX0AFTJ",1,False
KhushiSsrian,"New Jersey, USA ",Twitter for iPhone,,2022-08-17 02:03:01,True,461,"@SehrishButt28 Good Morning Sehrish ❣️❣️❣️

Have a good day a head 💓💓💓

What Stopping CBI InSSRCase… https://t.co/XhNekKrQCb",4,False
Helll000000,India,Twitter for Android,,2022-08-17 02:00:36,False,3,#BoycottLaalSinghChadha is our basic request but the main problem is with the #Bollywood so lets trend it… https://t.co/HFGyjxqmGg,0,False
Helll000000,India,Twitter for Android,,2022-08-17 01:59:55,False,3,"Forever ready 💪🔥💯

JusticeSystem Respond 2SSRCase ⚖️

#BoycottBrahmastra 
#BoycottLalSinghChadha… https://t.co/hbVggPImCA",0,False
Helll000000,India,Twitter for Android,,2022-08-17 01:59:33,False,3,Kindly Note 🤪 #BoycottLalSinghChaddha #BoycottbollywoodForever #BoycottbollywoodCompletely #BoycottBollywood… https://t.co/0vRHV5VR7f,1,False
Helll000000,India,Twitter for Android,,2022-08-17 01:59:03,False,3,"Not Just #BoycottLalSinghChadha !
#BoycottbollywoodForever 

Be a Legend…..! https://t.co/HZCEvzmm00",0,False
Helll000000,India,Twitter for Android,,2022-08-17 01:58:34,False,3,What Does Arjun Kapoor think..that such threats will get public to theatres to watch their sub standard shiттy movi… https://t.co/rkwU8pHHDZ,1,False
PrernaLohia6,,Twitter for Android,,2022-08-17 01:58:24,False,4,".@taapsee @anuragkashyap72
The build up has started ...sanatani beware of this I rub your back you rub my back in k… https://t.co/scxQK4NtxZ",0,False
Helll000000,India,Twitter for Android,,2022-08-17 01:57:49,False,3,"#AmirKhan getting Huge support from Pakistan . This is the reason Indians #BoycottLalSinghChaddha .
Now he can happ… https://t.co/2MQ0wcfMnC",7,False
Helll000000,India,Twitter for Android,,2022-08-17 01:56:59,False,3,"#BoycottPathanMovie 
#BoycottbollywoodForever 
 All Khans and whole Bollywood are anti-nationals...
You can take an… https://t.co/jQHKS5LIbc",0,False
Helll000000,India,Twitter for Android,,2022-08-17 01:56:26,False,3,"my  answer to those critics who says why u boycotykhans. When they can't respect the nation, my religion hinduism,… https://t.co/eerfJqpVod",1,False
sangvaan,🇮🇳,Twitter for Android,,2022-08-17 01:56:08,False,726,"@BOWorldwide Death to Bollywood...
Jihadist are struggling for existence...
Just a beginning...
#BoycottbollywoodForever",0,False
hinduism_reborn,,Twitter Web App,,2022-08-17 01:55:59,False,84,"Which movie you are Going To watch on January
1. #Adipurush  - Based on Ramayana on 12.01.23
2. #PathaanMovie -  25… https://t.co/Adbxq8ac7b",367,False
TheStranzerr,,Twitter for Android,,2022-08-17 01:55:57,False,6,Successfully helped to reach #LalSinghChadha where it was meant to be and it's time to teach SRK the real meaning o… https://t.co/WCb2N3DIWA,1,False
Helll000000,India,Twitter for Android,,2022-08-17 01:55:54,False,3,"😡😡😡
Chadda Ke Baad AB Pathan ki Bari...
 Boycott 3 Movie Of 3 Khan 👇
1). LalSingh Chadda
2). Pathan 
3). Bhaijaan… https://t.co/V4tZypxp9w",1,False
Helll000000,India,Twitter for Android,,2022-08-17 01:55:28,False,3,"#BoycottVikramVedha
Boycott CopyWood Forever

#BoycottPathanMovie 
#BoycottBrahmastra
#BoycottLalSinghChaddha
Justi… https://t.co/Ztgjzt71Rc",0,False
SCM_Rahul,"Pune, India",Twitter for Android,,2022-08-17 01:55:14,True,150,@thakkar_sameet @AnilKapoor @arjunk26 @BoneyKapoor @ajaydevgn Are they going to give money for watching movie?? I t… https://t.co/TMnCOI20vH,0,False
Helll000000,India,Twitter for Android,,2022-08-17 01:55:06,False,3,"#BoycottBrahmastra
#BoycottVikramVedha #BoycottbollywoodForever #BoycottBollywood #BoycottLalSinghChaddha… https://t.co/gmU9QVR9Ns",0,False
Helll000000,India,Twitter for Android,,2022-08-17 01:54:27,False,3,"Good evening☺🌹

JusticeSystem Respond 2SSRCase
#BoycottbollywoodForever https://t.co/YBNYisbGAk",0,False
Helll000000,India,Twitter for Android,,2022-08-17 01:53:29,False,3,"Dear Indians 🇮🇳🕉️
Wake Up smell the coffee #Hindus
LSC 🇵🇰is a scam of divide Sanatani 🕉️(Hindus &amp; Sikhs)… https://t.co/GeL5DTxQeE",1,False
sangvaan,🇮🇳,Twitter for Android,,2022-08-17 01:52:54,False,726,"@BOWorldwide @iHrithik @iamsrk @BeingSalmanKhan @akshaykumar Death of Bollywood...
There should be no survivors...… https://t.co/zq7RNXLeRz",0,False
Helll000000,India,Twitter for Android,,2022-08-17 01:52:42,False,3,"#Boycottpathaan
#BoycottbollywoodForever
            Again copy from Hollywood. https://t.co/KAr40Yc82e",0,False
sachin57027468,India,Twitter for Android,,2022-08-17 01:52:21,False,470,@realumarriaz No Umar this is not right.amir Khan ne hmare religion ka majak udaya hai. #BoycottLalSinghChaddha #BoycottbollywoodForever,0,False
Diptidiwa,,Twitter for Android,,2022-08-17 01:51:36,True,118,It is important to boycott Bollywood as its run by anti nationals. If entertainment is required shift to tollywood.… https://t.co/noNyFuMRm1,0,False
exposeradical,India,Twitter for Android,,2022-08-17 01:50:55,False,365,"See the hypocrisy of Leftist and Radical virus

Peaceful economic Boycott by Nationalist is fascist,Hate and Bigotr… https://t.co/8wUuwzn1iL",26,False
LetsReviewIndia,,Twitter for Android,,2022-08-17 01:49:44,True,46,"@humasqureshi says people needs to be kinder to them and wait for good films.
Mam, we have been very generous and w… https://t.co/qEySMi1QQz",0,False
AnninditaDas,,Twitter Web App,,2022-08-17 01:49:30,False,244,What Stopping CBI InSSRCase Agencies kuch nahi karegi toh hum log trend karte rahenge #BoycottbollywoodForever… https://t.co/xd5Y3HBWUx,34,False
TheStranzerr,,Twitter for Android,,2022-08-17 01:49:18,False,6,Arjun Kapoor thinks Bollywood has tolerated alot but the fact is Hindus and nationalists have endured thousands of… https://t.co/xYPyMvWD3v,1,False
NeetaP7,,Twitter for Android,,2022-08-17 01:46:46,False,19,"@Ananyatweets__ Please quite acting, if u don't respect emotions of Hindus. We audiance  hv created u we will bring… https://t.co/p0W63IoiKC",0,False
nataraj_tamilan,,Twitter Web App,,2022-08-17 01:45:14,False,14,#BoycottbollywoodForever  #BoycottBollywood For so long this BLACK and RED Money of Terrorists have well been used… https://t.co/46BxrgIYKl,0,False
trajchandra,"San Francisco, CA",Twitter for iPhone,,2022-08-17 01:45:05,False,28,"#BoycottbollywoodForever @
&amp; #BoycottPathanMovie &amp; #BoycottVikramVedha Where was everyone when Sushant was murdered… https://t.co/V3o3YHrJdV",0,False
hinduism_reborn,,Twitter Web App,,2022-08-17 01:43:13,False,84,"Instead of Watching #Pathaan 
Please Watch #Adipurush.
#Adipurush is an upcoming Indian #Hindu mythological film ba… https://t.co/vfZbDllWXf",1,False
LensMediatamil,India,Twitter Web App,,2022-08-17 01:43:00,False,19,"Who is Hot ?

Like - #Surbhijyoti

Retweet - #SurbhiChandna 

#BoycottbollywoodForever #actressgallery https://t.co/OxJh2vqxwq",12,False
kodaidream, भारत,Twitter for Android,,2022-08-17 01:42:26,True,277,"@bombaytimes #BoycottBollywoodForever
With more vigor.",0,False
The_Daxaab,Ben Dak Aal Ooru,Twitter for Android,,2022-08-17 01:40:40,False,0,"#BoycottbollywoodForever 
#ArjunKapoor 

Arjun Kapoor says “Bollywood was too 'decent', kept quiet against trolling… https://t.co/n69eenLpxS",362,False
nataraj_tamilan,,Twitter Web App,,2022-08-17 01:38:01,False,14,#BoycottbollywoodForever  #BoycottBollywood  These sh*ty comments is what will enrage people. Urge khans and kapoor… https://t.co/rwERXa2pNI,1,False
DwivediApoorv,"New Delhi, India",Twitter for Android,,2022-08-17 01:35:38,False,391,"#VikramVedha @iHrithik dude, you just took a flying arrow that was never meant for you. Have you and other Bollywoo… https://t.co/FcVUWmwn6Q",0,False
Helll000000,India,Twitter for Android,,2022-08-17 01:34:08,False,3,I haven't watched a single Bollywood movie since last 2 years. #BoycottPathanMovie #BoycottbollywoodForever https://t.co/lhPOomHOEt,0,False
Helll000000,India,Twitter for Android,,2022-08-17 01:33:25,False,3,"#BoycottVikramVedha
Boycott CopyWood Forever

#BoycottPathanMovie 
#BoycottBrahmastra
#BoycottLalSinghChaddha
Justi… https://t.co/OjPhqTlGK0",0,False
OrganicClothz,Bharatiya,Twitter for Android,,2022-08-17 01:31:03,False,445,"@MumukshuSavitri A contract is drafted hiring each other of these independent entities who agree in the film. 
A un… https://t.co/qKiGwuFClP",0,False
perianand007,"Hyderabad, Andhra Pradesh",Twitter for Android,,2022-08-17 01:29:11,True,613,@AKPPL_Official @chay_akkineni Go to Turkey 🦃 or China or Pakistan they are waiting for you. We hindus are intolera… https://t.co/4G0qTgOuSZ,0,False
bibhun009,bhubaneswar -india,Twitter for Android,,2022-08-17 01:28:27,True,1969,Arjun Kapoor was the lover of Salman Khan's sister Arpita and now he is the lover of Salman Khan's former sister-in… https://t.co/sxjIqKg4nF,42,False
dishash05987090,"New York, USA",Twitter for iPhone,,2022-08-17 01:26:37,True,85,@kushi123456 @asimplesoul33 @Sachin51416389 Shame on snakes like her !  No exceptions!  #BoycottbollywoodForever,2,False
thimsina,,Twitter for Android,,2022-08-17 01:25:50,False,63,"Shit, then who will overact in pathetic Bollywood Movies? #BoycottbollywoodForever https://t.co/sLVpsOV2Eq",1,False
RJD900,India,Twitter for Android,,2022-08-17 01:25:32,True,579,@rupen_chowdhury @LostJedi_India #ShahRukhKhan𓀠    since you are a Pathan you should  release your movie in… https://t.co/7wMF1qp8TJ,1,False
LASA__K,,Twitter Web App,,2022-08-17 01:25:13,False,77,@BOWorldwide @iHrithik @iamsrk @BeingSalmanKhan @akshaykumar What bloody truth are u talking about?!! These're the… https://t.co/hq7N0zRlc3,0,False
LizmoSaxena,"Manchester, England",Twitter for iPhone,,2022-08-17 01:24:04,True,980,"Is he threatening ppl who have called out for #BoycottbollywoodForever 
Kare bhi kyun nai Anil Kapoor ki family se… https://t.co/39NMS3BZuw",0,False
OrganicClothz,Bharatiya,Twitter for Android,,2022-08-17 01:21:53,False,445,@MumukshuSavitri Ulluwud a huge collection of independent egoistic entities.Each independent entity goes begging to… https://t.co/8pEDcxz0j3,0,False
LizmoSaxena,"Manchester, England",Twitter for iPhone,,2022-08-17 01:20:56,True,980,"@Indian_Analyzer 🤣🤣🤣
He or druggiewood can’t be saved now. It’s a sinking ship.
Did your papa KJo ever thought how… https://t.co/nz6mLsVJq1",1,False
dishash05987090,"New York, USA",Twitter for iPhone,,2022-08-17 01:20:07,True,85,@kamaalrkhan Im from usa and we boycotted all bollywood in honor of Sushant Singh Rajput! #BoycottbollywoodForever… https://t.co/ZRAJvTN3DN,1,False
DMelloYadav,,Twitter for iPhone,,2022-08-17 01:19:45,False,72,@rohitjswl01 You are mistaken .. if you think people will forget the reality of you so called stars in one two year… https://t.co/Yl0dl5VpxR,0,False
hoomealone_,,Twitter for Android,,2022-08-17 01:18:43,False,474,"Watch #Kartikeya2hindi
Let Arjun Kapoor do whatever he wants.
#BoycottPathanMovie
#BoycottbollywoodForever… https://t.co/tMlXVeJA6V",0,False
HinduRashtra202,Hindu Rashtra ,Twitter for Android,,2022-08-17 01:17:51,False,115,"Bots are trending INDIA AWAITS PATHAAN

Truth is Hindu Rashtra REJECTS Pathan.

Better release it in your 57 countr… https://t.co/uZyU1yON5o",2,False
PHOENIX21PHOTON,"San Francisco, California",Twitter for iPhone,,2022-08-17 01:17:40,True,834,@ShekhaR_0079 @Venki_SSR @Richa67651107 @S04747shinny @TheVeenaSwami #BoycottbollywoodForever… https://t.co/uY5WK8rDwp,2,False
LASA__K,,Twitter Web App,,2022-08-17 01:17:26,False,77,@ErayCr Yep! The message is don't u dare to mess with our nation. Pls. come &amp; take these 'stars' to ur country &amp; ha… https://t.co/h6Q2icq3MK,2,False
LASA__K,,Twitter Web App,,2022-08-17 01:15:26,False,77,"@NupurReal_ After Sushant was brutally murdered, d-gang chelas of BW not supporting @itsSSR 's family or condemning… https://t.co/A37v0d24kW",3,False
JangliRaja,Delhi,Twitter for Android,,2022-08-17 01:13:57,False,3794,"Who is Arjun Kapoor ?

Is he an actor ?

It is good that I have never seen his picture

It is time to completely bo… https://t.co/HpnQVT3WOt",0,False
nocap_dawg,Swarajya,Twitter for iPhone,,2022-08-17 01:09:18,True,412,@SanataniGoettin Just to save his a$$ to not get his Film boycott !! But we will still #BoycottbollywoodForever… https://t.co/aNDxIPb3Xi,0,False
ashtangayoga101,Bharat,Twitter for iPhone,,2022-08-17 01:06:18,True,1089,"@sumitsaurabh Definitely..
#BoycottbollywoodForever",2,False
HinduRashtra202,Hindu Rashtra ,Twitter for Android,,2022-08-17 00:55:27,False,115,"Look who wants to play victim victim.

The world and history has already shown how everyone took advantage of the s… https://t.co/vd3alM4HNN",21,False
Hindustan2369,,Twitter for Android,,2022-08-17 00:54:49,True,246,"#BoycottbollywoodForever

Aaj ki Date mein
Jab YouTube par Hindi Language mein Bahut si
Hollywood movies, Animation… https://t.co/hu4yu6iIEi",0,False
bhaktofindia,india,Twitter for Android,,2022-08-17 00:54:44,False,1169,@TheofBollywood @iamsrk @SRKCHENNAIFC @SRKUniverse Waiting to trend #BoycottbollywoodForever #BoycottPathaan,0,False
nikhilsingh_xx,Faridabad,Twitter Web App,,2022-08-17 00:48:06,False,37,"Get me some followers
#BoycottPathanMovie, #Boycottaajtak #pahalgam #biharcabinetexpansion #FIFA #BoycottbollywoodForever",0,False
teeter213,Bharat,Twitter Web App,,2022-08-17 00:44:57,False,218,"@Indian_Analyzer We wont stop. 
#BoycottbollywoodForever 
#BoycottbollywoodCompletely",0,False
manushi___,Bharat desh hamaara,Twitter for Android,,2022-08-17 00:41:03,True,423,@OpIndia_com ...and #BoycottbollywoodForever revolution too.,0,False
Lotus2021,,Twitter Web App,,2022-08-17 00:39:53,False,202,"Your industry has always been together in one big cesspool #ArjunKapoor

The problem for you is Indians are coming… https://t.co/PjUCxbaZS1",17,False
srinathpv71,India,Twitter for Android,,2022-08-17 00:39:17,False,139,@Indian_Analyzer Ajay Devgan's movie is lined up for release. Hence this sudden Nationalism. Don't ever trust these… https://t.co/SAfTuzdgod,0,False
IamKNavnit,"Noida, India",Twitter for Android,,2022-08-17 00:35:16,False,30,Now it's time to #BoycottPathanMovie #BoycottbollywoodForever #BoycottBollywood #ShahRukhKhan𓀠 #DeepikaPadukone… https://t.co/kO66UfKDie,0,False
ek__hasina__thi,Egypt,Twitter for Android,,2022-08-17 00:33:47,True,2442,"Arjun Kapoor failure
Justice For Sushant
Sushant Pride Of India 
#BoycottbollywoodForever",1,False
nocap_dawg,Swarajya,Twitter for iPhone,,2022-08-17 00:30:22,True,412,@MumukshuSavitri He is just making it more easier to #BoycottbollywoodForever  #BoycottbollywoodCompletely !!,0,False
AbhayNewIndia,,Twitter for Android,,2022-08-17 00:29:00,False,1549,"@Dr_RizwanAhmed @seethal17515695 Due to this ji, #BoycottbollywoodForever",0,False
dishash05987090,"New York, USA",Twitter for iPhone,,2022-08-17 00:28:10,True,85,@HimeshMankad How is it speechless?  After what these morons did to Sushant!  You think a god’s child who was bruta… https://t.co/wZmJRdQurx,0,False
elegant_sumit,"Varanasi, India",Twitter for Android,,2022-08-17 00:24:52,False,292,Enough reason to boycott Bollywood entirely. They have to pay the price for the sins they have committed.… https://t.co/whdRQZ88Ob,1,False
adnaipaul,Australia,Twitter for Android,,2022-08-17 00:23:54,False,161,"Started with his another communist vomit🤮🤮
#BoycottbollywoodForever
#urduwood
#AnuragKashyap https://t.co/AnIdIl6KYc",0,False
Gabbar_47,,Twitter Web App,,2022-08-17 00:23:38,False,38,"@HimeshMankad But viewers saved Rs 500/-

#BoycottbollywoodForever 
#BoycottPathanMovie 
#BoycottVikramVedha 
#BoycottBrahmastra",0,False
dishash05987090,"New York, USA",Twitter for iPhone,,2022-08-17 00:23:37,True,85,caught in midst of taking a hit!  Justice for Sushant Singh Rajput #BoycottBollywood #BoycottbollywoodForever… https://t.co/u6SbGrV92f,0,False
dishash05987090,"New York, USA",Twitter for iPhone,,2022-08-17 00:20:56,True,85,@Dipakbharvad14 Justice for Sushant Singh Rajput  #BoycottbollywoodForever,0,False
jayyybigwin,,Twitter for Android,,2022-08-17 00:19:48,False,1803,"#BoycottbollywoodForever
#ArjunKapoor
Bollywood and mafia critics have problem with showing shree Krishna in… https://t.co/Gv5uOKoZ2P",26,False
dishash05987090,"New York, USA",Twitter for iPhone,,2022-08-17 00:18:52,True,85,@TheBoycottBolly We the nation observed your silence during Sridevi and Sushant’s brutal murder!  Karma!  You and… https://t.co/WRhbqn0c3l,0,False
ihardikshah,Ahmedabad,Twitter for iPhone,,2022-08-17 00:17:26,True,1313,His uncle Mr @AnilKapoor is the business Partner of Underworld Don Chota Shakeel.  So pls take @arjunk26 threat ser… https://t.co/HTLf9tzGAi,0,False
